Product ID,Category,Sub-Category,Supplier Name,Supplier Region,Lead Time (Days),Cost per Unit,Quality Score,Delivery Accuracy (%),Reliability Rating,Reorder Level,Max Order Qty,Min Order Qty,Avg Monthly Orders,Annual Supply Value,Contact Email
OFF-LA-10003235,Office Supplies,Labels,Delta Stationery,North,10,353.33,2.9,86.81,9,53,105,38,183,775912.68,delta@supplier.com
TEC-PH-10003236,Technology,Phones,Gamma Electronics,North,2,155.37,4.3,88.75,4,60,522,40,159,296445.96,gamma@supplier.com
TEC-AC-10003237,Technology,Accessories,Beta Office Supplies,South,4,255.84,4.8,82.09,2,46,885,45,78,239466.24,beta@supplier.com
FUR-TA-10003238,Furniture,Tables,Beta Office Supplies,Central,6,385.06,2.3,80.92,5,61,249,7,259,1196766.48,beta@supplier.com
OFF-AR-10003239,Office Supplies,Art,Beta Office Supplies,North,5,430.57,4.6,82.13,7,67,362,3,236,1219374.24,beta@supplier.com
TEC-MA-10003240,Technology,Machines,Omega Imports,South,10,370.53,4.5,93.93,6,78,422,29,148,658061.28,omega@supplier.com
TEC-PH-10003241,Technology,Phones,Alpha Furnishings,East,8,326.36,4.7,89.15,3,64,396,6,268,1049573.76,alpha@supplier.com
OFF-BI-10003242,Office Supplies,Binders,Omega Imports,South,10,309.46,2.3,89.09,1,19,263,18,304,1128910.08,omega@supplier.com
FUR-CH-10003243,Furniture,Chairs,Delta Stationery,North,7,341.14,3.4,99.97,5,41,549,35,17,69592.56,delta@supplier.com
OFF-LA-10003244,Office Supplies,Labels,Alpha Furnishings,North,2,246.41,3.4,87.78,2,75,958,29,201,594340.92,alpha@supplier.com
OFF-BI-10003245,Office Supplies,Binders,Delta Stationery,Central,4,380.86,4.3,95.47,4,95,842,11,250,1142580.0,delta@supplier.com
FUR-TA-10003246,Furniture,Tables,Delta Stationery,East,4,188.46,4.6,99.8,2,29,973,16,12,27138.24,delta@supplier.com
FUR-BO-10003247,Furniture,Bookcases,Gamma Electronics,South,10,432.64,2.4,91.74,6,39,245,46,166,861818.88,gamma@supplier.com
FUR-TA-10003248,Furniture,Tables,Delta Stationery,South,2,13.38,3.2,94.48,1,52,602,35,118,18946.08,delta@supplier.com
OFF-PA-10003249,Office Supplies,Paper,Beta Office Supplies,East,5,451.92,2.1,96.42,4,91,515,22,344,1865525.76,beta@supplier.com
FUR-CH-10003250,Furniture,Chairs,Omega Imports,Central,7,222.5,4.7,85.34,10,66,986,47,420,1121400.0,omega@supplier.com
OFF-PA-10003251,Office Supplies,Paper,Delta Stationery,East,8,31.55,3.0,98.77,2,45,906,16,136,51489.6,delta@supplier.com
OFF-PA-10003252,Office Supplies,Paper,Alpha Furnishings,North,3,367.49,3.6,99.84,5,35,496,36,234,1031911.92,alpha@supplier.com
FUR-BO-10003253,Furniture,Bookcases,Delta Stationery,West,10,456.11,2.8,83.73,2,55,589,46,260,1423063.2,delta@supplier.com
OFF-PA-10003254,Office Supplies,Paper,Gamma Electronics,North,7,418.34,2.7,82.44,3,47,878,35,380,1907630.4,gamma@supplier.com
OFF-AR-10003255,Office Supplies,Art,Alpha Furnishings,North,4,249.63,2.4,84.68,2,42,211,47,385,1153290.6,alpha@supplier.com
TEC-MA-10003256,Technology,Machines,Omega Imports,South,4,214.95,3.8,93.72,3,20,748,11,79,203772.6,omega@supplier.com
FUR-BO-10003257,Furniture,Bookcases,Beta Office Supplies,Central,10,449.56,4.3,83.18,6,82,904,2,17,91710.24,beta@supplier.com
OFF-PA-10003258,Office Supplies,Paper,Beta Office Supplies,West,2,151.84,2.1,90.23,6,63,564,31,46,83815.68,beta@supplier.com
OFF-AR-10003259,Office Supplies,Art,Alpha Furnishings,South,8,201.39,2.2,88.35,10,39,690,6,466,1126172.88,alpha@supplier.com
FUR-TA-10003260,Furniture,Tables,Gamma Electronics,North,9,329.92,3.0,95.74,8,61,481,31,378,1496517.12,gamma@supplier.com
OFF-LA-10003261,Office Supplies,Labels,Delta Stationery,North,9,486.61,1.2,87.06,1,74,787,48,485,2832070.2,delta@supplier.com
OFF-BI-10003262,Office Supplies,Binders,Omega Imports,South,6,171.47,2.3,83.7,8,56,163,19,303,623464.92,omega@supplier.com
TEC-MA-10003263,Technology,Machines,Omega Imports,South,10,75.84,3.2,89.75,3,69,469,20,389,354021.12,omega@supplier.com
OFF-BI-10003264,Office Supplies,Binders,Beta Office Supplies,East,8,47.73,3.8,87.24,1,63,721,11,314,179846.64,beta@supplier.com
TEC-AC-10003265,Technology,Accessories,Beta Office Supplies,Central,8,394.71,2.1,81.23,8,27,412,27,450,2131434.0,beta@supplier.com
OFF-BI-10003266,Office Supplies,Binders,Omega Imports,East,5,89.49,4.5,85.14,1,34,191,35,366,393040.08,omega@supplier.com
FUR-BO-10003267,Furniture,Bookcases,Beta Office Supplies,West,2,449.45,1.4,82.24,9,43,784,2,215,1159581.0,beta@supplier.com
OFF-AR-10003268,Office Supplies,Art,Omega Imports,Central,7,178.14,3.0,87.43,5,55,257,37,211,451050.48,omega@supplier.com
FUR-TA-10003269,Furniture,Tables,Alpha Furnishings,North,5,211.91,2.8,85.06,8,100,635,14,172,437382.24,alpha@supplier.com
FUR-TA-10003270,Furniture,Tables,Omega Imports,Central,5,328.58,2.8,98.51,4,52,457,26,499,1967537.04,omega@supplier.com
OFF-LA-10003271,Office Supplies,Labels,Beta Office Supplies,West,10,358.9,3.3,94.21,9,65,780,17,44,189499.2,beta@supplier.com
OFF-BI-10003272,Office Supplies,Binders,Gamma Electronics,South,2,349.33,3.4,95.0,2,65,232,17,450,1886382.0,gamma@supplier.com
OFF-AR-10003273,Office Supplies,Art,Delta Stationery,South,4,300.04,2.6,97.71,9,46,240,28,278,1000933.44,delta@supplier.com
OFF-PA-10003274,Office Supplies,Paper,Delta Stationery,Central,9,103.71,2.9,94.54,10,16,192,1,77,95828.04,delta@supplier.com
TEC-AC-10003275,Technology,Accessories,Alpha Furnishings,Central,2,343.04,5.0,86.26,3,11,292,35,499,2054123.52,alpha@supplier.com
TEC-AC-10003276,Technology,Accessories,Beta Office Supplies,East,4,70.86,4.4,87.31,2,83,142,41,150,127548.0,beta@supplier.com
OFF-LA-10003277,Office Supplies,Labels,Beta Office Supplies,North,6,214.37,1.7,80.71,7,53,535,27,121,311265.24,beta@supplier.com
TEC-PH-10003278,Technology,Phones,Omega Imports,West,7,27.87,1.6,83.77,3,59,231,21,133,44480.52,omega@supplier.com
TEC-MA-10003279,Technology,Machines,Alpha Furnishings,North,2,125.16,3.6,86.28,10,77,958,19,43,64582.56,alpha@supplier.com
TEC-AC-10003280,Technology,Accessories,Beta Office Supplies,East,4,443.23,3.1,83.79,6,16,599,18,198,1053114.48,beta@supplier.com
FUR-BO-10003281,Furniture,Bookcases,Omega Imports,West,5,471.41,3.1,97.1,10,87,910,30,22,124452.24,omega@supplier.com
FUR-TA-10003282,Furniture,Tables,Gamma Electronics,East,6,464.66,1.8,80.48,10,11,579,31,59,328979.28,gamma@supplier.com
TEC-MA-10003283,Technology,Machines,Beta Office Supplies,West,7,354.28,2.0,98.57,8,70,744,42,122,518665.92,beta@supplier.com
OFF-LA-10003284,Office Supplies,Labels,Gamma Electronics,North,6,226.01,1.3,82.55,6,70,330,22,174,471908.88,gamma@supplier.com
OFF-PA-10003285,Office Supplies,Paper,Gamma Electronics,South,3,98.06,2.6,88.56,6,97,352,38,121,142383.12,gamma@supplier.com
TEC-MA-10003286,Technology,Machines,Beta Office Supplies,Central,6,97.82,3.8,96.65,2,54,160,42,60,70430.4,beta@supplier.com
FUR-TA-10003287,Furniture,Tables,Beta Office Supplies,West,2,223.97,2.9,97.09,9,88,759,22,268,720287.52,beta@supplier.com
FUR-TA-10003288,Furniture,Tables,Delta Stationery,South,5,115.46,4.5,91.3,3,87,985,39,452,626255.04,delta@supplier.com
FUR-CH-10003289,Furniture,Chairs,Delta Stationery,East,3,82.54,2.8,91.99,10,99,906,24,171,169372.08,delta@supplier.com
OFF-PA-10003290,Office Supplies,Paper,Gamma Electronics,West,3,396.99,1.4,98.81,3,32,134,46,210,1000414.8,gamma@supplier.com
TEC-MA-10003291,Technology,Machines,Gamma Electronics,Central,3,32.47,3.9,96.68,4,60,357,14,210,81824.4,gamma@supplier.com
OFF-AR-10003292,Office Supplies,Art,Gamma Electronics,West,4,376.89,3.3,95.89,10,21,358,10,90,407041.2,gamma@supplier.com
TEC-MA-10003293,Technology,Machines,Alpha Furnishings,East,9,318.33,1.7,97.78,8,60,835,33,132,504234.72,alpha@supplier.com
OFF-BI-10003294,Office Supplies,Binders,Delta Stationery,Central,2,425.12,3.0,97.65,8,79,427,43,256,1305968.64,delta@supplier.com
FUR-CH-10003295,Furniture,Chairs,Omega Imports,West,5,274.8,2.5,80.79,1,85,144,4,350,1154160.0,omega@supplier.com
OFF-BI-10003296,Office Supplies,Binders,Beta Office Supplies,North,10,368.13,2.7,99.15,8,52,390,26,199,879094.44,beta@supplier.com
TEC-AC-10003297,Technology,Accessories,Alpha Furnishings,South,4,280.84,2.2,89.25,1,40,396,18,421,1418803.68,alpha@supplier.com
OFF-BI-10003298,Office Supplies,Binders,Beta Office Supplies,West,6,411.82,2.4,95.78,7,77,391,50,43,212499.12,beta@supplier.com
OFF-AR-10003299,Office Supplies,Art,Delta Stationery,West,7,69.33,2.3,84.08,2,75,475,7,413,343599.48,delta@supplier.com
TEC-AC-10003300,Technology,Accessories,Delta Stationery,Central,8,185.9,4.3,87.22,10,62,435,27,16,35692.8,delta@supplier.com
FUR-BO-10003301,Furniture,Bookcases,Beta Office Supplies,West,9,374.54,1.6,91.39,7,44,628,17,336,1510145.28,beta@supplier.com
FUR-CH-10003302,Furniture,Chairs,Alpha Furnishings,Central,4,100.17,4.5,86.52,5,53,461,31,479,575777.16,alpha@supplier.com
TEC-MA-10003303,Technology,Machines,Gamma Electronics,West,9,324.18,1.9,87.93,1,44,171,19,83,322883.28,gamma@supplier.com
OFF-AR-10003304,Office Supplies,Art,Beta Office Supplies,East,4,313.23,2.9,90.9,4,72,258,12,312,1172733.12,beta@supplier.com
TEC-PH-10003305,Technology,Phones,Alpha Furnishings,East,5,187.23,4.0,86.23,4,87,256,11,320,718963.2,alpha@supplier.com
TEC-AC-10003306,Technology,Accessories,Alpha Furnishings,East,6,288.21,4.6,91.14,1,68,924,28,356,1231233.12,alpha@supplier.com
TEC-MA-10003307,Technology,Machines,Omega Imports,North,5,305.69,4.7,89.36,4,94,772,19,394,1445302.32,omega@supplier.com
OFF-LA-10003308,Office Supplies,Labels,Delta Stationery,Central,2,34.65,4.9,90.12,5,48,508,28,210,87318.0,delta@supplier.com
OFF-AR-10003309,Office Supplies,Art,Omega Imports,West,8,465.35,4.3,93.6,10,91,416,14,275,1535655.0,omega@supplier.com
OFF-BI-10003310,Office Supplies,Binders,Gamma Electronics,East,10,170.22,3.3,86.68,7,31,684,31,415,847695.6,gamma@supplier.com
FUR-TA-10003311,Furniture,Tables,Delta Stationery,Central,4,113.25,4.7,82.86,8,30,599,16,333,452547.0,delta@supplier.com
OFF-LA-10003312,Office Supplies,Labels,Omega Imports,Central,4,242.05,1.2,93.64,8,32,297,50,354,1028228.4,omega@supplier.com
TEC-PH-10003313,Technology,Phones,Gamma Electronics,North,8,213.93,1.4,87.07,5,86,846,48,207,531402.12,gamma@supplier.com
FUR-BO-10003314,Furniture,Bookcases,Alpha Furnishings,South,10,203.97,3.0,90.98,9,99,634,31,492,1204238.88,alpha@supplier.com
TEC-PH-10003315,Technology,Phones,Gamma Electronics,North,6,445.85,4.0,93.6,10,56,185,34,500,2675100.0,gamma@supplier.com
OFF-AR-10003316,Office Supplies,Art,Delta Stationery,East,5,336.94,2.1,97.0,9,39,812,42,130,525626.4,delta@supplier.com
FUR-BO-10003317,Furniture,Bookcases,Beta Office Supplies,Central,2,69.44,3.3,83.81,8,63,699,5,421,350810.88,beta@supplier.com
FUR-BO-10003318,Furniture,Bookcases,Beta Office Supplies,South,9,305.21,4.1,92.63,10,80,926,1,56,205101.12,beta@supplier.com
TEC-PH-10003319,Technology,Phones,Beta Office Supplies,East,3,198.92,1.4,95.29,3,13,106,41,88,210059.52,beta@supplier.com
FUR-BO-10003320,Furniture,Bookcases,Alpha Furnishings,North,4,115.96,4.7,84.85,7,91,878,44,121,168373.92,alpha@supplier.com
TEC-PH-10003321,Technology,Phones,Gamma Electronics,East,10,96.94,1.7,80.91,4,25,662,39,478,556047.84,gamma@supplier.com
OFF-LA-10003322,Office Supplies,Labels,Beta Office Supplies,East,3,99.64,2.4,80.36,4,22,779,50,243,290550.24,beta@supplier.com
OFF-AR-10003323,Office Supplies,Art,Delta Stationery,Central,2,13.82,1.0,82.1,10,91,869,48,50,8292.0,delta@supplier.com
OFF-LA-10003324,Office Supplies,Labels,Gamma Electronics,West,4,470.12,4.4,90.59,5,37,902,33,475,2679684.0,gamma@supplier.com
OFF-PA-10003325,Office Supplies,Paper,Gamma Electronics,East,7,149.49,3.0,88.71,2,24,576,41,39,69961.32,gamma@supplier.com
TEC-MA-10003326,Technology,Machines,Omega Imports,South,2,75.35,1.6,99.35,1,42,154,3,329,297481.8,omega@supplier.com
FUR-BO-10003327,Furniture,Bookcases,Omega Imports,East,10,467.22,1.8,92.54,10,92,216,12,438,2455708.32,omega@supplier.com
FUR-CH-10003328,Furniture,Chairs,Alpha Furnishings,South,2,22.25,4.4,97.41,4,32,371,45,48,12816.0,alpha@supplier.com
TEC-PH-10003329,Technology,Phones,Beta Office Supplies,North,4,358.59,2.5,87.22,1,30,190,15,67,288306.36,beta@supplier.com
FUR-TA-10003330,Furniture,Tables,Delta Stationery,Central,7,365.52,1.7,99.09,4,31,495,32,357,1565887.68,delta@supplier.com
FUR-CH-10003331,Furniture,Chairs,Alpha Furnishings,South,9,257.71,1.5,88.66,8,78,521,48,79,244309.08,alpha@supplier.com
TEC-PH-10003332,Technology,Phones,Beta Office Supplies,North,3,173.22,3.0,97.49,3,65,553,15,409,850163.76,beta@supplier.com
FUR-CH-10003333,Furniture,Chairs,Beta Office Supplies,East,6,51.0,3.7,98.62,6,36,756,2,154,94248.0,beta@supplier.com
TEC-PH-10003334,Technology,Phones,Gamma Electronics,West,3,308.08,2.1,81.49,6,13,558,21,417,1541632.32,gamma@supplier.com
OFF-PA-10003335,Office Supplies,Paper,Omega Imports,North,10,166.76,3.2,88.26,8,67,163,15,410,820459.2,omega@supplier.com
OFF-AR-10003336,Office Supplies,Art,Delta Stationery,South,9,34.26,1.0,93.1,4,13,766,29,211,86746.32,delta@supplier.com
OFF-AR-10003337,Office Supplies,Art,Alpha Furnishings,North,10,123.82,2.3,97.92,2,73,267,29,95,141154.8,alpha@supplier.com
OFF-LA-10003338,Office Supplies,Labels,Beta Office Supplies,West,10,101.83,1.1,96.94,9,40,233,1,194,237060.24,beta@supplier.com
FUR-CH-10003339,Furniture,Chairs,Beta Office Supplies,East,5,135.25,2.7,83.91,7,78,131,5,463,751449.0,beta@supplier.com
TEC-MA-10003340,Technology,Machines,Alpha Furnishings,North,2,97.6,1.2,86.3,2,96,580,41,375,439200.0,alpha@supplier.com
OFF-LA-10003341,Office Supplies,Labels,Alpha Furnishings,East,9,34.02,2.6,90.82,8,82,546,33,294,120022.56,alpha@supplier.com
OFF-BI-10003342,Office Supplies,Binders,Alpha Furnishings,West,6,416.43,2.8,93.2,1,49,749,20,288,1439182.08,alpha@supplier.com
TEC-PH-10003343,Technology,Phones,Beta Office Supplies,Central,10,69.03,1.2,82.49,5,52,815,27,265,219515.4,beta@supplier.com
TEC-AC-10003344,Technology,Accessories,Delta Stationery,South,8,452.04,3.3,86.77,5,82,508,48,24,130187.52,delta@supplier.com
FUR-TA-10003345,Furniture,Tables,Alpha Furnishings,Central,4,397.17,2.8,86.13,2,71,990,30,398,1896883.92,alpha@supplier.com
FUR-CH-10003346,Furniture,Chairs,Beta Office Supplies,West,10,12.06,3.8,87.0,4,49,562,33,457,66137.04,beta@supplier.com
FUR-TA-10003347,Furniture,Tables,Delta Stationery,West,7,432.4,3.9,81.19,6,91,702,42,363,1883534.4,delta@supplier.com
FUR-BO-10003348,Furniture,Bookcases,Gamma Electronics,Central,10,242.41,1.9,94.18,8,32,569,11,327,951216.84,gamma@supplier.com
TEC-PH-10003349,Technology,Phones,Beta Office Supplies,North,9,446.96,3.5,83.27,5,13,935,40,134,718711.68,beta@supplier.com
TEC-MA-10003350,Technology,Machines,Delta Stationery,South,5,359.8,4.2,86.17,7,46,646,19,146,630369.6,delta@supplier.com
FUR-BO-10003351,Furniture,Bookcases,Delta Stationery,West,10,123.93,3.9,87.86,6,26,827,16,318,472916.88,delta@supplier.com
FUR-BO-10003352,Furniture,Bookcases,Omega Imports,South,9,208.58,4.2,83.11,4,52,987,15,435,1088787.6,omega@supplier.com
FUR-TA-10003353,Furniture,Tables,Alpha Furnishings,South,4,37.7,1.4,88.48,4,44,898,4,69,31215.6,alpha@supplier.com
OFF-BI-10003354,Office Supplies,Binders,Alpha Furnishings,North,8,347.96,2.0,93.78,6,32,994,27,118,492711.36,alpha@supplier.com
OFF-BI-10003355,Office Supplies,Binders,Omega Imports,Central,8,99.15,1.9,87.29,1,46,382,18,196,233200.8,omega@supplier.com
OFF-PA-10003356,Office Supplies,Paper,Gamma Electronics,West,6,436.92,4.7,81.68,2,69,447,17,465,2438013.6,gamma@supplier.com
TEC-AC-10003357,Technology,Accessories,Gamma Electronics,Central,7,244.25,2.2,95.31,2,90,667,35,377,1104987.0,gamma@supplier.com
OFF-BI-10003358,Office Supplies,Binders,Gamma Electronics,South,5,257.78,4.6,81.49,10,24,225,27,149,460910.64,gamma@supplier.com
OFF-BI-10003359,Office Supplies,Binders,Gamma Electronics,South,6,97.24,3.4,90.02,8,32,359,29,382,445748.16,gamma@supplier.com
FUR-TA-10003360,Furniture,Tables,Beta Office Supplies,Central,10,442.25,2.5,92.9,2,56,345,1,41,217587.0,beta@supplier.com
OFF-AR-10003361,Office Supplies,Art,Alpha Furnishings,North,7,490.97,3.6,95.94,4,45,591,37,100,589164.0,alpha@supplier.com
TEC-PH-10003362,Technology,Phones,Alpha Furnishings,North,9,408.26,3.2,85.2,4,19,126,47,267,1308065.04,alpha@supplier.com
FUR-CH-10003363,Furniture,Chairs,Gamma Electronics,South,6,453.0,2.0,89.57,7,31,415,14,391,2125476.0,gamma@supplier.com
FUR-BO-10003364,Furniture,Bookcases,Alpha Furnishings,North,8,16.49,2.7,94.87,7,24,842,2,203,40169.64,alpha@supplier.com
TEC-MA-10003365,Technology,Machines,Delta Stationery,West,9,457.44,3.4,97.62,3,18,631,32,316,1734612.48,delta@supplier.com
TEC-MA-10003366,Technology,Machines,Alpha Furnishings,South,7,14.39,1.3,95.45,8,20,458,38,14,2417.52,alpha@supplier.com
FUR-CH-10003367,Furniture,Chairs,Beta Office Supplies,North,2,78.01,5.0,81.63,1,10,360,49,36,33700.32,beta@supplier.com
FUR-TA-10003368,Furniture,Tables,Beta Office Supplies,Central,10,213.66,5.0,97.2,4,91,236,8,483,1238373.36,beta@supplier.com
FUR-CH-10003369,Furniture,Chairs,Omega Imports,South,3,139.49,3.8,90.96,3,57,137,30,326,545684.88,omega@supplier.com
OFF-LA-10003370,Office Supplies,Labels,Omega Imports,Central,9,257.57,2.0,80.65,1,92,169,19,53,163814.52,omega@supplier.com
OFF-AR-10003371,Office Supplies,Art,Beta Office Supplies,North,8,16.78,2.9,96.84,3,41,822,35,479,96451.44,beta@supplier.com
OFF-PA-10003372,Office Supplies,Paper,Gamma Electronics,Central,7,93.13,3.8,96.86,10,100,987,39,149,166516.44,gamma@supplier.com
OFF-AR-10003373,Office Supplies,Art,Delta Stationery,South,5,448.74,4.6,94.05,10,74,274,38,127,683879.76,delta@supplier.com
FUR-TA-10003374,Furniture,Tables,Gamma Electronics,South,9,291.64,3.6,92.02,9,36,499,29,232,811925.76,gamma@supplier.com
FUR-TA-10003375,Furniture,Tables,Gamma Electronics,East,2,190.8,1.9,85.45,9,23,424,1,405,927288.0,gamma@supplier.com
OFF-BI-10003376,Office Supplies,Binders,Omega Imports,East,5,177.09,4.2,94.84,3,77,464,50,292,620523.36,omega@supplier.com
TEC-AC-10003377,Technology,Accessories,Omega Imports,South,8,361.18,4.4,88.38,6,49,792,30,474,2054391.84,omega@supplier.com
OFF-PA-10003378,Office Supplies,Paper,Delta Stationery,North,3,400.63,1.3,81.77,5,26,498,11,349,1677838.44,delta@supplier.com
FUR-TA-10003379,Furniture,Tables,Gamma Electronics,North,3,267.93,4.5,82.61,5,54,696,19,41,131821.56,gamma@supplier.com
TEC-AC-10003380,Technology,Accessories,Omega Imports,West,7,208.59,2.0,83.15,5,92,350,31,405,1013747.4,omega@supplier.com
OFF-AR-10003381,Office Supplies,Art,Alpha Furnishings,South,8,461.36,4.7,95.47,6,68,328,32,458,2535634.56,alpha@supplier.com
OFF-AR-10003382,Office Supplies,Art,Beta Office Supplies,North,3,93.53,4.8,98.76,9,47,529,30,416,466901.76,beta@supplier.com
TEC-MA-10003383,Technology,Machines,Alpha Furnishings,East,9,404.66,4.1,97.04,8,85,869,41,474,2301706.08,alpha@supplier.com
FUR-BO-10003384,Furniture,Bookcases,Gamma Electronics,Central,8,170.6,1.6,95.73,7,73,360,44,457,935570.4,gamma@supplier.com
TEC-MA-10003385,Technology,Machines,Omega Imports,East,4,39.51,1.9,90.34,5,14,548,1,40,18964.8,omega@supplier.com
TEC-AC-10003386,Technology,Accessories,Alpha Furnishings,North,3,471.26,2.1,88.3,6,70,427,15,438,2476942.56,alpha@supplier.com
TEC-MA-10003387,Technology,Machines,Gamma Electronics,East,5,341.1,3.4,89.64,4,52,264,40,155,634446.0,gamma@supplier.com
OFF-PA-10003388,Office Supplies,Paper,Gamma Electronics,West,8,376.44,1.1,81.19,6,28,122,26,414,1870153.92,gamma@supplier.com
FUR-CH-10003389,Furniture,Chairs,Gamma Electronics,South,3,43.78,3.4,90.51,4,67,247,34,101,53061.36,gamma@supplier.com
TEC-AC-10003390,Technology,Accessories,Gamma Electronics,Central,5,332.92,3.8,80.82,2,88,167,31,53,211737.12,gamma@supplier.com
OFF-PA-10003391,Office Supplies,Paper,Beta Office Supplies,West,5,39.97,4.3,85.84,2,77,765,20,137,65710.68,beta@supplier.com
OFF-LA-10003392,Office Supplies,Labels,Alpha Furnishings,West,2,318.93,4.7,81.74,8,80,653,4,384,1469629.44,alpha@supplier.com
FUR-BO-10003393,Furniture,Bookcases,Alpha Furnishings,East,5,465.6,2.9,99.53,7,73,568,30,242,1352102.4,alpha@supplier.com
FUR-TA-10003394,Furniture,Tables,Gamma Electronics,South,8,162.46,2.4,86.62,1,36,356,33,66,128668.32,gamma@supplier.com
TEC-AC-10003395,Technology,Accessories,Gamma Electronics,West,7,388.04,3.9,82.16,1,27,490,40,114,530838.72,gamma@supplier.com
TEC-AC-10003396,Technology,Accessories,Gamma Electronics,West,5,413.07,3.1,94.63,3,34,807,16,106,525425.04,gamma@supplier.com
TEC-PH-10003397,Technology,Phones,Beta Office Supplies,North,3,162.55,3.6,86.3,1,69,123,10,202,394021.2,beta@supplier.com
OFF-PA-10003398,Office Supplies,Paper,Delta Stationery,West,8,16.96,2.8,94.35,6,90,226,48,432,87920.64,delta@supplier.com
OFF-AR-10003399,Office Supplies,Art,Omega Imports,South,8,87.02,4.7,98.09,7,46,675,16,386,403076.64,omega@supplier.com
OFF-BI-10003400,Office Supplies,Binders,Delta Stationery,Central,9,132.13,1.7,85.64,7,82,435,31,480,761068.8,delta@supplier.com
FUR-TA-10003401,Furniture,Tables,Beta Office Supplies,East,4,122.16,4.2,99.16,9,89,311,30,246,360616.32,beta@supplier.com
FUR-CH-10003402,Furniture,Chairs,Gamma Electronics,Central,4,273.14,3.1,95.33,10,20,705,43,465,1524121.2,gamma@supplier.com
TEC-MA-10003403,Technology,Machines,Gamma Electronics,Central,7,476.33,2.5,94.5,10,84,168,48,371,2120621.16,gamma@supplier.com
